itr,wall,itr_time,loss,bpd,fe,total_time,grad_norm,kinetic_energy,jacobian_norm2
18192,179145.7559,9.8770,0.5601,0.4678,576.0,18.0000,3.4724,4.7876,4.4429
18193,179155.6925,9.9366,0.5792,0.4870,576.0,18.0000,3.2061,4.8072,4.4195
18194,179165.7039,10.0114,0.5678,0.4749,576.0,18.0000,2.9143,4.8137,4.4765
18195,179175.5384,9.8345,0.5714,0.4798,576.0,18.0000,3.1115,4.7460,4.4098
18196,179185.3974,9.8590,0.5695,0.4769,576.0,18.0000,2.9207,4.8182,4.4419
18197,179195.2526,9.8552,0.5614,0.4685,576.0,18.0000,2.6484,4.8085,4.4736
18198,179205.0946,9.8420,0.5756,0.4833,576.0,18.0000,2.5885,4.7996,4.4369
18199,179214.9028,9.8082,0.5615,0.4691,576.0,18.0000,2.9601,4.7987,4.4432
18200,179224.8249,9.9222,0.5677,0.4747,576.0,18.0000,3.0188,4.8248,4.4760
18201,179234.3194,9.4945,0.5662,0.4741,576.0,18.0000,3.0488,4.7831,4.4336
18202,179244.1928,9.8734,0.5722,0.4800,576.0,18.0000,2.9576,4.7825,4.4346
18203,179253.9202,9.7274,0.5756,0.4823,576.0,18.0000,3.2756,4.8699,4.4576
18204,179263.6245,9.7043,0.5603,0.4685,576.0,18.0000,3.2102,4.7520,4.4355
18205,179273.5283,9.9038,0.5666,0.4743,576.0,18.0000,2.8009,4.7839,4.4451
18206,179283.4703,9.9420,0.5731,0.4803,576.0,18.0000,2.8148,4.8246,4.4564
18207,179293.5734,10.1031,0.5788,0.4869,576.0,18.0000,3.2675,4.7730,4.4110
18208,179303.4054,9.8320,0.5548,0.4621,576.0,18.0000,3.1640,4.8137,4.4591
18209,179313.2086,9.8031,0.5591,0.4655,576.0,18.0000,3.4802,4.8666,4.4929
18210,179323.1771,9.9686,0.5657,0.4740,576.0,18.0000,3.7896,4.7518,4.4216
18211,179333.1293,9.9521,0.5620,0.4699,576.0,18.0000,3.5002,4.7578,4.4563
18212,179343.0595,9.9303,0.5610,0.4683,576.0,18.0000,3.0300,4.8038,4.4634
18213,179353.0551,9.9955,0.5579,0.4657,576.0,18.0000,2.6421,4.7741,4.4421
18214,179362.9813,9.9262,0.5649,0.4722,576.0,18.0000,3.0981,4.8086,4.4579
18215,179373.0030,10.0217,0.5546,0.4615,576.0,18.0000,3.6705,4.8411,4.4651
18216,179382.7840,9.7810,0.5586,0.4660,576.0,18.0000,3.7801,4.8024,4.4568
18217,179392.6715,9.8875,0.5690,0.4770,576.0,18.0000,3.5909,4.7708,4.4365
18218,179402.4924,9.8209,0.5595,0.4667,576.0,18.0000,3.4470,4.8142,4.4685
18219,179412.2650,9.7727,0.5498,0.4571,576.0,18.0000,3.3591,4.7996,4.4674
18220,179422.2553,9.9903,0.5744,0.4825,576.0,18.0000,3.0325,4.7578,4.4410
18221,179432.1689,9.9136,0.5711,0.4785,576.0,18.0000,2.3575,4.8228,4.4310
18222,179442.0085,9.8396,0.5532,0.4604,576.0,18.0000,2.3641,4.8117,4.4703
18223,179452.0222,10.0137,0.5668,0.4743,576.0,18.0000,3.0535,4.7812,4.4654
18224,179461.9535,9.9313,0.5719,0.4793,576.0,18.0000,3.5698,4.8239,4.4410
18225,179472.0144,10.0609,0.5673,0.4745,576.0,18.0000,3.2244,4.8338,4.4383
18226,179481.6558,9.6415,0.5657,0.4735,576.0,18.0000,2.6508,4.7643,4.4595
18227,179491.5989,9.9431,0.5673,0.4747,576.0,18.0000,3.1679,4.8068,4.4514
18228,179501.4516,9.8527,0.5669,0.4748,576.0,18.0000,3.0353,4.8003,4.4187
18229,179511.3051,9.8535,0.5706,0.4776,576.0,18.0000,2.6556,4.8217,4.4706
18230,179521.3228,10.0177,0.5703,0.4779,576.0,18.0000,2.9525,4.7958,4.4498
18231,179531.2860,9.9632,0.5673,0.4752,576.0,18.0000,3.2709,4.7810,4.4271
18232,179541.0537,9.7677,0.5595,0.4665,576.0,18.0000,3.6534,4.8147,4.4795
18233,179551.0252,9.9715,0.5773,0.4848,576.0,18.0000,3.9978,4.8148,4.4425
18234,179560.7700,9.7448,0.5738,0.4820,576.0,18.0000,3.5810,4.7764,4.4033
18235,179570.6369,9.8670,0.5543,0.4614,576.0,18.0000,2.8819,4.8145,4.4731
18236,179580.5173,9.8803,0.5573,0.4647,576.0,18.0000,2.5702,4.8043,4.4604
18237,179590.2260,9.7087,0.5627,0.4706,576.0,18.0000,2.9857,4.7805,4.4247
18238,179600.1321,9.9061,0.5694,0.4764,576.0,18.0000,2.8249,4.8315,4.4728
18239,179609.7416,9.6095,0.5538,0.4613,576.0,18.0000,2.7797,4.8025,4.4515
18240,179619.6554,9.9139,0.5616,0.4696,576.0,18.0000,2.5162,4.7686,4.4305
18241,179628.9911,9.3357,0.5634,0.4704,576.0,18.0000,2.4485,4.8154,4.4842
18242,179639.0176,10.0264,0.5663,0.4739,576.0,18.0000,2.8034,4.8177,4.4268
18243,179648.8000,9.7825,0.5661,0.4739,576.0,18.0000,2.7461,4.7879,4.4290
18244,179658.7388,9.9388,0.5812,0.4886,576.0,18.0000,2.9524,4.8087,4.4448
18245,179668.5755,9.8366,0.5651,0.4727,576.0,18.0000,3.3652,4.8078,4.4312
18246,179678.3306,9.7551,0.5705,0.4777,576.0,18.0000,3.2776,4.8406,4.4401
18247,179688.3058,9.9752,0.5701,0.4774,576.0,18.0000,3.1813,4.8181,4.4466
18248,179698.2902,9.9844,0.5633,0.4711,576.0,18.0000,3.2559,4.7802,4.4368
18249,179708.2267,9.9365,0.5618,0.4689,576.0,18.0000,3.1050,4.7995,4.4881
18250,179718.0572,9.8306,0.5684,0.4765,576.0,18.0000,3.4796,4.7636,4.4323
18251,179728.1074,10.0502,0.5705,0.4791,576.0,18.0000,4.1505,4.7384,4.4024
18252,179738.1312,10.0237,0.5681,0.4750,576.0,18.0000,4.1596,4.8369,4.4770
18253,179748.1303,9.9991,0.5732,0.4808,576.0,18.0000,3.5506,4.8084,4.4290
18254,179757.9014,9.7711,0.5672,0.4750,576.0,18.0000,2.9128,4.7808,4.4343
18255,179767.8524,9.9510,0.5659,0.4737,576.0,18.0000,3.4498,4.7740,4.4454
18256,179777.7416,9.8892,0.5708,0.4780,576.0,18.0000,3.5046,4.8245,4.4540
18257,179787.6883,9.9467,0.5572,0.4648,576.0,18.0000,2.8950,4.7839,4.4525
18258,179797.4554,9.7671,0.5717,0.4797,576.0,18.0000,3.0848,4.7623,4.4366
18259,179807.2541,9.7987,0.5600,0.4676,576.0,18.0000,3.5975,4.7785,4.4575
18260,179817.2640,10.0099,0.5607,0.4677,576.0,18.0000,3.3661,4.8434,4.4559
18261,179827.1677,9.9037,0.5766,0.4839,576.0,18.0000,3.1256,4.8180,4.4539
18262,179837.2336,10.0660,0.5701,0.4778,576.0,18.0000,3.0788,4.7905,4.4387
18263,179847.2234,9.9898,0.5709,0.4788,576.0,18.0000,3.2638,4.7983,4.4143
18264,179857.2101,9.9867,0.5691,0.4772,576.0,18.0000,3.3635,4.7544,4.4321
18265,179867.1721,9.9620,0.5678,0.4752,576.0,18.0000,3.1069,4.7923,4.4664
18266,179876.8969,9.7248,0.5749,0.4825,576.0,18.0000,2.9961,4.8112,4.4245
18267,179886.5413,9.6444,0.5678,0.4752,576.0,18.0000,3.8469,4.8163,4.4481
18268,179896.5527,10.0114,0.5614,0.4689,576.0,18.0000,4.1342,4.7859,4.4571
18269,179906.5701,10.0174,0.5558,0.4628,576.0,18.0000,3.5090,4.8154,4.4780
18270,179916.5192,9.9491,0.5705,0.4783,576.0,18.0000,2.8337,4.7964,4.4254
18271,179926.2821,9.7629,0.5613,0.4693,576.0,18.0000,2.8415,4.7744,4.4323
18272,179936.2021,9.9200,0.5618,0.4685,576.0,18.0000,3.3727,4.8350,4.4891
18273,179946.1632,9.9611,0.5683,0.4758,576.0,18.0000,3.5937,4.8119,4.4350
18274,179955.9385,9.7753,0.5632,0.4711,576.0,18.0000,3.4694,4.7718,4.4425
18275,179965.7255,9.7871,0.5696,0.4773,576.0,18.0000,3.5187,4.7684,4.4582
18276,179975.7036,9.9781,0.5649,0.4726,576.0,18.0000,3.0686,4.7924,4.4353
18277,179985.6502,9.9466,0.5613,0.4687,576.0,18.0000,2.6459,4.8105,4.4485
18278,179995.5212,9.8710,0.5655,0.4727,576.0,18.0000,3.1800,4.8040,4.4722
18279,180005.5132,9.9919,0.5791,0.4871,576.0,18.0000,3.9756,4.7729,4.4242
18280,180015.4557,9.9425,0.5762,0.4842,576.0,18.0000,3.7015,4.7791,4.4243
18281,180025.2320,9.7764,0.5515,0.4586,576.0,18.0000,2.9697,4.7976,4.4897
18282,180035.2206,9.9886,0.5605,0.4685,576.0,18.0000,3.2729,4.7726,4.4269
18283,180045.0464,9.8257,0.5602,0.4674,576.0,18.0000,3.7865,4.8188,4.4608
18284,180054.7452,9.6989,0.5842,0.4917,576.0,18.0000,3.5900,4.8159,4.4395
18285,180064.6572,9.9119,0.5728,0.4810,576.0,18.0000,3.2094,4.7689,4.4155
18286,180074.6258,9.9686,0.5699,0.4770,576.0,18.0000,3.2040,4.8084,4.4743
18287,180084.5276,9.9019,0.5700,0.4785,576.0,18.0000,2.8316,4.7251,4.4186
18288,180094.5359,10.0082,0.5559,0.4639,576.0,18.0000,2.7369,4.7507,4.4492
18289,180104.2583,9.7224,0.5615,0.4680,576.0,18.0000,3.1319,4.8470,4.5017
18290,180114.1041,9.8458,0.5654,0.4736,576.0,18.0000,3.1784,4.7751,4.4076
18291,180124.0764,9.9723,0.5587,0.4663,576.0,18.0000,3.1363,4.7898,4.4489
18292,180134.0388,9.9623,0.5600,0.4667,576.0,18.0000,3.4178,4.8213,4.5106
18293,180143.7252,9.6864,0.5526,0.4613,576.0,18.0000,3.4957,4.7191,4.4120
18294,180153.7145,9.9893,0.5606,0.4680,576.0,18.0000,3.6380,4.7987,4.4645
18295,180163.5624,9.8479,0.5603,0.4676,576.0,18.0000,3.9397,4.7907,4.4799
18296,180173.5273,9.9649,0.5844,0.4922,576.0,18.0000,3.9233,4.8031,4.4147
18297,180183.4584,9.9311,0.5665,0.4741,576.0,18.0000,3.2618,4.7969,4.4495
18298,180193.3403,9.8819,0.5649,0.4731,576.0,18.0000,3.0910,4.7221,4.4557
18299,180203.2000,9.8596,0.5725,0.4806,576.0,18.0000,3.6397,4.7561,4.4339
18300,180213.0296,9.8297,0.5783,0.4859,576.0,18.0000,3.8645,4.8105,4.4279
18301,180222.7839,9.7543,0.5737,0.4821,576.0,18.0000,3.1760,4.7308,4.4274
18302,180232.6509,9.8670,0.5697,0.4774,576.0,18.0000,3.4646,4.7967,4.4334
18303,180242.4597,9.8088,0.5734,0.4805,576.0,18.0000,3.3171,4.8479,4.4476
18304,180252.5490,10.0893,0.5719,0.4798,576.0,18.0000,2.6367,4.7770,4.4365
18305,180262.4604,9.9115,0.5574,0.4646,576.0,18.0000,2.6741,4.8037,4.4706
18306,180272.4343,9.9739,0.5656,0.4733,576.0,18.0000,3.2012,4.7857,4.4406
18307,180282.2368,9.8025,0.5760,0.4838,576.0,18.0000,3.2619,4.7887,4.4227
18308,180292.1172,9.8804,0.5629,0.4697,576.0,18.0000,3.1946,4.8445,4.4784
18309,180302.1144,9.9972,0.5685,0.4763,576.0,18.0000,3.7386,4.7847,4.4341
18310,180311.9631,9.8487,0.5713,0.4795,576.0,18.0000,3.6059,4.7593,4.4219
18311,180321.7468,9.7837,0.5503,0.4577,576.0,18.0000,3.0657,4.7961,4.4694
18312,180331.5812,9.8344,0.5497,0.4569,576.0,18.0000,3.2965,4.7932,4.4861
18313,180341.4930,9.9118,0.5543,0.4617,576.0,18.0000,3.2317,4.8134,4.4477
18314,180351.3507,9.8577,0.5547,0.4618,576.0,18.0000,3.3798,4.8391,4.4554
18315,180361.2100,9.8593,0.5619,0.4691,576.0,18.0000,3.8381,4.8142,4.4650
18316,180371.1314,9.9214,0.5697,0.4772,576.0,18.0000,3.3837,4.7954,4.4526
18317,180380.9688,9.8374,0.5638,0.4718,576.0,18.0000,3.0497,4.7814,4.4242
18318,180390.9045,9.9357,0.5613,0.4693,576.0,18.0000,2.9351,4.7524,4.4466
18319,180400.7675,9.8630,0.5724,0.4796,576.0,18.0000,2.9794,4.8213,4.4661
18320,180410.6173,9.8497,0.5770,0.4845,576.0,18.0000,3.3930,4.8376,4.4180
18321,180420.4390,9.8217,0.5644,0.4718,576.0,18.0000,3.5760,4.8041,4.4517
18322,180430.2710,9.8320,0.5674,0.4747,576.0,18.0000,3.5294,4.7983,4.4753
18323,180440.0707,9.7997,0.5709,0.4786,576.0,18.0000,3.4103,4.7843,4.4438
18324,180450.0861,10.0154,0.5577,0.4658,576.0,18.0000,2.8642,4.7607,4.4305
18325,180460.0789,9.9928,0.5558,0.4626,576.0,18.0000,2.5157,4.8373,4.4798
18326,180470.0639,9.9850,0.5603,0.4674,576.0,18.0000,2.2668,4.8247,4.4671
18327,180479.9436,9.8796,0.5618,0.4692,576.0,18.0000,2.5259,4.8085,4.4432
18328,180489.7368,9.7932,0.5758,0.4833,576.0,18.0000,3.1747,4.8091,4.4451
18329,180499.8248,10.0881,0.5587,0.4664,576.0,18.0000,3.5152,4.7852,4.4492
18330,180509.6513,9.8265,0.5615,0.4692,576.0,18.0000,3.2530,4.7863,4.4459
18331,180519.6271,9.9758,0.5613,0.4683,576.0,18.0000,3.0845,4.8255,4.4756
18332,180529.6708,10.0437,0.5671,0.4747,576.0,18.0000,2.8343,4.7984,4.4397
18333,180539.4991,9.8283,0.5667,0.4743,576.0,18.0000,2.9917,4.7919,4.4457
18334,180549.3054,9.8063,0.5523,0.4593,576.0,18.0000,2.9959,4.8346,4.4681
18335,180559.1725,9.8671,0.5675,0.4749,576.0,18.0000,2.8273,4.8051,4.4503
18336,180569.1613,9.9888,0.5587,0.4662,576.0,18.0000,2.6671,4.7941,4.4551
18337,180578.8330,9.6716,0.5751,0.4825,576.0,18.0000,2.5412,4.8160,4.4372
18338,180588.6424,9.8094,0.5765,0.4841,576.0,18.0000,2.6488,4.7956,4.4436
18339,180598.3966,9.7542,0.5838,0.4921,576.0,18.0000,2.6298,4.7715,4.3969
18340,180608.1805,9.7838,0.5695,0.4765,576.0,18.0000,2.5742,4.8503,4.4551
18341,180618.1330,9.9525,0.5723,0.4794,576.0,18.0000,2.5399,4.8232,4.4611
18342,180628.0982,9.9652,0.5613,0.4691,576.0,18.0000,2.6094,4.7798,4.4449
18343,180638.0979,9.9997,0.5630,0.4706,576.0,18.0000,2.9776,4.7955,4.4441
18344,180648.0525,9.9546,0.5708,0.4782,576.0,18.0000,3.3522,4.8097,4.4516
18345,180657.9649,9.9124,0.5680,0.4757,576.0,18.0000,3.6505,4.7933,4.4345
18346,180667.3318,9.3668,0.5725,0.4797,576.0,18.0000,3.8577,4.8202,4.4631
18347,180677.2434,9.9116,0.5666,0.4742,576.0,18.0000,3.6587,4.7991,4.4405
18348,180686.9299,9.6866,0.5694,0.4768,576.0,18.0000,3.5806,4.8113,4.4483
18349,180696.9181,9.9882,0.5705,0.4787,576.0,18.0000,3.9048,4.7686,4.4208
18350,180706.8113,9.8932,0.5599,0.4676,576.0,18.0000,4.0112,4.7770,4.4519
18351,180716.7114,9.9001,0.5612,0.4682,576.0,18.0000,3.9486,4.8115,4.4871
18352,180726.6102,9.8989,0.5617,0.4703,576.0,18.0000,3.4194,4.7170,4.4212
18353,180736.5271,9.9168,0.5544,0.4617,576.0,18.0000,2.9932,4.8025,4.4695
18354,180746.3765,9.8494,0.5652,0.4721,576.0,18.0000,2.8958,4.8222,4.4857
18355,180756.1460,9.7696,0.5678,0.4756,576.0,18.0000,3.2501,4.8069,4.4164
18356,180766.1464,10.0004,0.5631,0.4702,576.0,18.0000,3.4531,4.8247,4.4634
18357,180776.1113,9.9649,0.5728,0.4803,576.0,18.0000,3.4076,4.7839,4.4588
18358,180786.0976,9.9862,0.5677,0.4757,576.0,18.0000,3.4942,4.7734,4.4278
18359,180795.9738,9.8762,0.5610,0.4689,576.0,18.0000,3.5982,4.7588,4.4456
18360,180805.9428,9.9690,0.5632,0.4703,576.0,18.0000,3.8228,4.7933,4.4901
18361,180815.9670,10.0242,0.5692,0.4769,576.0,18.0000,3.6750,4.7950,4.4315
18362,180825.8614,9.8944,0.5755,0.4835,576.0,18.0000,3.2664,4.7673,4.4289
18363,180834.7508,8.8894,0.5738,0.4817,576.0,18.0000,3.2008,4.7581,4.4584
18364,180844.6439,9.8931,0.5730,0.4814,576.0,18.0000,3.3959,4.7438,4.4161
18365,180854.4313,9.7874,0.5737,0.4821,576.0,18.0000,3.5352,4.7314,4.4291
18366,180864.4127,9.9814,0.5681,0.4755,576.0,18.0000,3.3186,4.8041,4.4555
18367,180874.3728,9.9601,0.5666,0.4735,576.0,18.0000,2.9107,4.8527,4.4562
18368,180884.1367,9.7639,0.5599,0.4672,576.0,18.0000,3.2681,4.8055,4.4634
18369,180893.9897,9.8530,0.5636,0.4714,576.0,18.0000,3.7032,4.7668,4.4509
18370,180903.7876,9.7979,0.5679,0.4754,576.0,18.0000,3.7215,4.8101,4.4463
18371,180913.5168,9.7292,0.5639,0.4723,576.0,18.0000,3.6157,4.7283,4.4287
18372,180923.4839,9.9671,0.5680,0.4754,576.0,18.0000,3.9392,4.7945,4.4703
18373,180933.1999,9.7159,0.5538,0.4611,576.0,18.0000,4.1724,4.8001,4.4718
18374,180943.0962,9.8963,0.5631,0.4710,576.0,18.0000,4.0851,4.7678,4.4385
18375,180953.1353,10.0392,0.5677,0.4760,576.0,18.0000,3.7877,4.7218,4.4484
18376,180963.0639,9.9286,0.5653,0.4729,576.0,18.0000,3.6754,4.7857,4.4513
18377,180973.1627,10.0987,0.5637,0.4711,576.0,18.0000,3.7976,4.8138,4.4465
18378,180983.0854,9.9228,0.5591,0.4664,576.0,18.0000,3.4344,4.8019,4.4725
18379,180992.8378,9.7524,0.5659,0.4732,576.0,18.0000,3.0851,4.8080,4.4631
18380,181002.6420,9.8042,0.5618,0.4698,576.0,18.0000,3.2815,4.7727,4.4262
18381,181012.5253,9.8833,0.5627,0.4704,576.0,18.0000,3.6632,4.7894,4.4428
18382,181022.3545,9.8292,0.5606,0.4678,576.0,18.0000,3.5915,4.7998,4.4823
18383,181032.1837,9.8292,0.5569,0.4647,576.0,18.0000,3.1541,4.7657,4.4562
18384,181042.0753,9.8916,0.5699,0.4776,576.0,18.0000,3.0820,4.7965,4.4388
18385,181052.0374,9.9621,0.5781,0.4852,576.0,18.0000,3.2469,4.8268,4.4609
18386,181061.4558,9.4184,0.5648,0.4730,576.0,18.0000,3.2004,4.7395,4.4353
18387,181070.7413,9.2855,0.5673,0.4753,576.0,18.0000,2.7854,4.7675,4.4413
18388,181080.7277,9.9864,0.5672,0.4740,576.0,18.0000,2.6913,4.8421,4.4743
18389,181090.7015,9.9738,0.5606,0.4683,576.0,18.0000,2.7658,4.7892,4.4427
18390,181100.5782,9.8767,0.5554,0.4621,576.0,18.0000,2.7693,4.8508,4.4735
18391,181110.6734,10.0953,0.5796,0.4871,576.0,18.0000,3.1658,4.8176,4.4314
18392,181120.5850,9.9115,0.5595,0.4677,576.0,18.0000,3.2676,4.7441,4.4361
18393,181130.5416,9.9566,0.5674,0.4744,576.0,18.0000,2.9377,4.8243,4.4804
18394,181140.3129,9.7713,0.5530,0.4606,576.0,18.0000,2.7076,4.7892,4.4520
18395,181150.4283,10.1154,0.5689,0.4769,576.0,18.0000,2.6193,4.7685,4.4335
18396,181160.3134,9.8850,0.5714,0.4786,576.0,18.0000,2.6990,4.8213,4.4613
18397,181170.3158,10.0024,0.5570,0.4641,576.0,18.0000,2.7399,4.8188,4.4660
18398,181180.2190,9.9032,0.5578,0.4648,576.0,18.0000,2.9963,4.8126,4.4924
18399,181190.2713,10.0523,0.5623,0.4702,576.0,18.0000,2.9423,4.7754,4.4354
18400,181199.9498,9.6784,0.5565,0.4644,576.0,18.0000,2.5877,4.7585,4.4608
18401,181209.8560,9.9063,0.5457,0.4527,576.0,18.0000,2.4454,4.7944,4.4993
18402,181219.7268,9.8707,0.5643,0.4717,576.0,18.0000,2.9688,4.8039,4.4521
18403,181229.7131,9.9863,0.5603,0.4680,576.0,18.0000,3.4366,4.7761,4.4535
18404,181239.5564,9.8434,0.5613,0.4682,576.0,18.0000,3.3533,4.8229,4.4845
18405,181249.5043,9.9479,0.5623,0.4696,576.0,18.0000,3.5207,4.8067,4.4662
18406,181259.3791,9.8748,0.5706,0.4782,576.0,18.0000,3.7070,4.7842,4.4561
18407,181269.1870,9.8079,0.5627,0.4705,576.0,18.0000,3.0852,4.7747,4.4437
18408,181279.1762,9.9892,0.5565,0.4640,576.0,18.0000,2.5190,4.7905,4.4631
18409,181288.9970,9.8208,0.5631,0.4707,576.0,18.0000,2.8276,4.7856,4.4597
18410,181298.8726,9.8756,0.5683,0.4758,576.0,18.0000,3.2775,4.7961,4.4465
18411,181308.7633,9.8907,0.5651,0.4724,576.0,18.0000,3.4333,4.8187,4.4559
18412,181318.7992,10.0359,0.5721,0.4797,576.0,18.0000,3.2661,4.8007,4.4374
18413,181328.6786,9.8794,0.5606,0.4676,576.0,18.0000,3.1813,4.8155,4.4779
18414,181338.5260,9.8474,0.5630,0.4698,576.0,18.0000,3.2452,4.8472,4.4776
18415,181348.3111,9.7851,0.5652,0.4728,576.0,18.0000,3.6121,4.7983,4.4408
18416,181358.2177,9.9065,0.5689,0.4763,576.0,18.0000,3.8344,4.8130,4.4526
18417,181367.9517,9.7341,0.5705,0.4783,576.0,18.0000,4.2689,4.7793,4.4505
18418,181377.9207,9.9689,0.5625,0.4698,576.0,18.0000,4.3883,4.7974,4.4684
18419,181387.7964,9.8757,0.5685,0.4765,576.0,18.0000,4.0471,4.7469,4.4563
18420,181397.5616,9.7652,0.5653,0.4740,576.0,18.0000,3.3323,4.7134,4.4189
18421,181407.3940,9.8324,0.5667,0.4742,576.0,18.0000,3.1394,4.7908,4.4641
18422,181417.2558,9.8618,0.5705,0.4781,576.0,18.0000,4.0679,4.8002,4.4395
18423,181426.9998,9.7440,0.5680,0.4753,576.0,18.0000,4.3294,4.8093,4.4533
18424,181436.7791,9.7794,0.5675,0.4752,576.0,18.0000,3.9334,4.7858,4.4457
18425,181446.3796,9.6004,0.5654,0.4733,576.0,18.0000,4.4714,4.7582,4.4548
18426,181456.2118,9.8322,0.5706,0.4782,576.0,18.0000,4.9882,4.7849,4.4623
18427,181466.1103,9.8985,0.5688,0.4764,576.0,18.0000,5.0576,4.7935,4.4521
18428,181476.1396,10.0292,0.5615,0.4698,576.0,18.0000,4.5437,4.7240,4.4468
18429,181486.0851,9.9456,0.5751,0.4828,576.0,18.0000,4.0586,4.7728,4.4555
18430,181496.0586,9.9734,0.5595,0.4668,576.0,18.0000,3.6226,4.8191,4.4497
18431,181505.7757,9.7171,0.5678,0.4754,576.0,18.0000,3.8984,4.7778,4.4593
18432,181515.7302,9.9545,0.5848,0.4926,576.0,18.0000,4.0621,4.7695,4.4502
18433,181525.6071,9.8770,0.5640,0.4716,576.0,18.0000,3.2873,4.7874,4.4452
18434,181535.6530,10.0459,0.5628,0.4708,576.0,18.0000,2.5450,4.7324,4.4598
18435,181545.5995,9.9465,0.5752,0.4831,576.0,18.0000,3.1754,4.7607,4.4497
18436,181555.5353,9.9358,0.5696,0.4778,576.0,18.0000,4.0821,4.7594,4.4186
18437,181565.3762,9.8409,0.5598,0.4673,576.0,18.0000,4.0257,4.7771,4.4719
18438,181575.2181,9.8419,0.5594,0.4669,576.0,18.0000,2.9993,4.7755,4.4762
18439,181585.1962,9.9781,0.5689,0.4770,576.0,18.0000,2.5442,4.7694,4.4218
18440,181595.0582,9.8620,0.5590,0.4665,576.0,18.0000,3.1499,4.7809,4.4641
18441,181604.8163,9.7581,0.5667,0.4738,576.0,18.0000,3.5464,4.8159,4.4785
18442,181614.7496,9.9333,0.5452,0.4531,576.0,18.0000,3.4658,4.7494,4.4579
18443,181624.7074,9.9578,0.5734,0.4806,576.0,18.0000,3.3221,4.8057,4.4685
18444,181634.6760,9.9686,0.5583,0.4665,576.0,18.0000,3.1733,4.7412,4.4418
18445,181644.5237,9.8477,0.5581,0.4659,576.0,18.0000,2.6477,4.7579,4.4574
18446,181654.4923,9.9685,0.5646,0.4719,576.0,18.0000,2.7658,4.8014,4.4695
18447,181664.5286,10.0363,0.5808,0.4882,576.0,18.0000,3.3788,4.8142,4.4424
18448,181674.3309,9.8023,0.5650,0.4723,576.0,18.0000,3.7987,4.8209,4.4504
18449,181684.3144,9.9835,0.5748,0.4823,576.0,18.0000,3.8854,4.7914,4.4571
18450,181694.2681,9.9537,0.5536,0.4614,576.0,18.0000,3.8078,4.7504,4.4631
18451,181704.2647,9.9967,0.5774,0.4848,576.0,18.0000,3.5219,4.7976,4.4591
18452,181714.1480,9.8832,0.5758,0.4843,576.0,18.0000,3.2499,4.7403,4.4094
18453,181724.1266,9.9787,0.5627,0.4705,576.0,18.0000,3.2201,4.7792,4.4459
18454,181733.9864,9.8598,0.5691,0.4765,576.0,18.0000,3.4911,4.8023,4.4601
18455,181743.9505,9.9640,0.5789,0.4870,576.0,18.0000,3.2543,4.7726,4.4242
18456,181753.9303,9.9798,0.5611,0.4686,576.0,18.0000,3.7019,4.8064,4.4494
18457,181763.9182,9.9880,0.5711,0.4790,576.0,18.0000,4.0225,4.7611,4.4489
18458,181773.7015,9.7833,0.5707,0.4785,576.0,18.0000,3.7083,4.7733,4.4457
18459,181783.6514,9.9499,0.5637,0.4721,576.0,18.0000,3.3295,4.7283,4.4295
18460,181793.6468,9.9954,0.5619,0.4702,576.0,18.0000,3.0606,4.7293,4.4377
18461,181803.5572,9.9104,0.5681,0.4748,576.0,18.0000,2.9472,4.8361,4.4912
18462,181813.6159,10.0588,0.5724,0.4808,576.0,18.0000,3.1284,4.7549,4.4025
18463,181823.6615,10.0456,0.5670,0.4745,576.0,18.0000,3.2969,4.7918,4.4592
18464,181833.4454,9.7839,0.5672,0.4745,576.0,18.0000,3.4197,4.7902,4.4793
18465,181843.3177,9.8723,0.5597,0.4684,576.0,18.0000,3.0807,4.7367,4.3916
18466,181853.2084,9.8907,0.5682,0.4755,576.0,18.0000,2.8109,4.8134,4.4540
18467,181863.1104,9.9020,0.5668,0.4737,576.0,18.0000,3.5121,4.8346,4.4831
18468,181872.9337,9.8233,0.5728,0.4809,576.0,18.0000,3.7308,4.7795,4.4043
18469,181882.8360,9.9023,0.5639,0.4711,576.0,18.0000,2.9744,4.7951,4.4783
18470,181892.7876,9.9516,0.5643,0.4720,576.0,18.0000,2.6399,4.7636,4.4687
18471,181902.4511,9.6635,0.5639,0.4718,576.0,18.0000,2.6139,4.7829,4.4286
18472,181912.1240,9.6728,0.5658,0.4736,576.0,18.0000,2.9193,4.7754,4.4457
18473,181922.1385,10.0146,0.5680,0.4754,576.0,18.0000,2.8347,4.8086,4.4448
18474,181931.9724,9.8339,0.5705,0.4774,576.0,18.0000,2.8860,4.8410,4.4706
18475,181941.7915,9.8191,0.5600,0.4680,576.0,18.0000,3.0942,4.7537,4.4405
18476,181951.7433,9.9518,0.5609,0.4685,576.0,18.0000,3.7489,4.7736,4.4680
18477,181961.3616,9.6182,0.5762,0.4838,576.0,18.0000,4.3758,4.7962,4.4433
18478,181971.0382,9.6767,0.5615,0.4698,576.0,18.0000,4.1195,4.7258,4.4440
18479,181980.7615,9.7233,0.5611,0.4683,576.0,18.0000,3.8107,4.7893,4.4858
18480,181990.6721,9.9106,0.5792,0.4872,576.0,18.0000,4.2502,4.7738,4.4191
18481,182000.6422,9.9702,0.5682,0.4762,576.0,18.0000,4.4349,4.7654,4.4288
